account_id,acct_creation_date,statement_frequency,account_district,num_customers,credit_cards,loan_date,loan_amount,loan_payment,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,max_balance,min_balance,credit_bank_transfer_other_txn_ct,credit_bank_transfer_other_txn_tot,credit_bank_transfer_other_avg_txn,credit_cash_other_txn_ct,credit_cash_other_txn_tot,credit_cash_other_avg_txn,credit_other_interest_credit_txn_ct,credit_other_interest_credit_txn_tot,credit_other_interest_credit_avg_txn,debit_bank_transfer_household_payment_txn_ct,debit_bank_transfer_household_payment_txn_tot,debit_bank_transfer_household_payment_avg_txn,debit_cash_statement_charge_txn_ct,debit_cash_statement_charge_txn_tot,debit_cash_statement_charge_avg_txn,debit_cash_other_txn_ct,debit_cash_other_txn_tot,debit_cash_other_avg_txn,debit_bank_transfer_loan_payment_txn_ct,debit_bank_transfer_loan_payment_txn_tot,debit_bank_transfer_loan_payment_avg_txn,debit_bank_transfer_insurance_payment_txn_ct,debit_bank_transfer_insurance_payment_txn_tot,debit_bank_transfer_insurance_payment_avg_txn,debit_bank_transfer_other_txn_ct,debit_bank_transfer_other_txn_tot,debit_bank_transfer_other_avg_txn,credit_bank_transfer_pension_benefit_txn_ct,credit_bank_transfer_pension_benefit_txn_tot,credit_bank_transfer_pension_benefit_avg_txn,debit_credit_card_other_txn_ct,debit_credit_card_other_txn_tot,debit_credit_card_other_avg_txn,debit_cash_household_payment_txn_ct,debit_cash_household_payment_txn_tot,debit_cash_household_payment_avg_txn,debit_cash_negative_balance_charge_txn_ct,debit_cash_negative_balance_charge_txn_tot,debit_cash_negative_balance_charge_avg_txn,debit_cash_insurance_payment_txn_ct,debit_cash_insurance_payment_txn_tot,debit_cash_insurance_payment_avg_txn,pmt_order_ct,pmt_order_avg_amt,owner_client_id,gender,birth_date,owner_district
869,1996-07-15,monthly,Jindrichuv Hradec,1,,,,,,,,4200,600,23400,1100,0,0,0,10,25800,2580,0,0,0,0,0,0,0,0,0,6,15500,2583.3333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1047,F,1963-07-11,Jindrichuv Hradec
870,1995-03-27,monthly,Karvina,1,,,,,,,,7900,15,36132,300,0,0,0,57,361556,6343.087719298245,45,3980,88.44444444444444,41,187042,4562,40,600,15,57,156580,2747.0175438596493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4562,1048,F,1974-10-03,Karvina
871,1996-09-02,monthly,Hl.m. Praha,1,,,,,,,,27400,15,82101,300,0,0,0,29,762101,26279.344827586207,28,5433,194.03571428571428,24,124032,5168,23,345,15,39,619340,15880.51282051282,0,0,0,0,0,0,0,0,0,0,0,0,2,5200,2600,0,0,0,0,0,0,0,0,0,1,5168,1049,M,1942-11-11,Hl.m. Praha
872,1997-01-18,monthly,Plzen - jih,1,,,,,,,,15680,15,57695,800,0,0,0,39,170800,4379.48717948718,23,3577,155.52173913043478,18,49716,2762,18,270,15,25,78060,3122.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2762,1050,F,1971-07-01,Plzen - jih
873,1997-04-26,monthly,Opava,1,,1998-02-24,178500,2975,60,current,FALSE,7100,15,39316,1000,0,0,0,33,182968,5544.484848484848,20,1507,75.35,16,14048,878,15,225,15,26,70840,2724.6153846153848,10,29750,2975,15,33165,2211,15,23100,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1901,1051,F,1971-08-26,Opava
875,1995-05-17,monthly,Vyskov,1,,,,,,,,6000,15,49510,300,0,0,0,1,300,300,40,5364,134.1,39,149643,3837,38,570,15,44,96540,2194.090909090909,0,0,0,0,0,0,0,0,0,43,284101,6607,0,0,0,0,0,0,0,0,0,0,0,0,1,3837,1054,M,1924-08-20,Vyskov
876,1997-10-26,monthly,Kladno,1,1,,,,,,,7900,15,22867,1100,0,0,0,1,1100,1100,13,758,58.30769230769231,9,34164,3796,9,135,15,10,42810,4281,0,0,0,0,0,0,0,0,0,14,86618,6187,0,0,0,0,0,0,0,0,0,0,0,0,1,3796,1055,M,1919-05-17,Kladno
877,1996-05-29,monthly,Hl.m. Praha,1,1,,,,,,,14080,15,56198,700,0,0,0,53,237465,4480.471698113208,31,4324,139.48387096774192,27,57105,2115,26,390,15,25,90680,3627.2,0,0,0,0,0,0,27,40851,1513,0,0,0,3,9900,3300,0,0,0,0,0,0,0,0,0,2,1814,1056,M,1963-06-19,Hl.m. Praha
878,1996-06-29,monthly,Usti nad Orlici,1,,,,,,,,25300,15,74871,600,30,761020,25367.333333333332,5,12300,2460,30,5411,180.36666666666667,25,98575,3943,25,375,15,59,618766,10487.559322033898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3943,1057,M,1939-02-21,Usti nad Orlici
879,1997-06-04,monthly,Nymburk,1,,,,,,,,3300,15,17694,500,19,59679,3141,1,500,500,19,957,50.36842105263158,0,0,0,14,210,15,12,15630,1302.5,0,0,0,0,0,0,14,29316,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2094,1058,F,1975-08-01,Nymburk
880,1996-12-08,monthly,Plzen - mesto,2,1,,,,,,,24462,15,64239,700,24,439428,18309.5,5,28100,5620,24,4346,181.08333333333334,20,96800,4840,19,285,15,36,336284,9341.222222222223,0,0,0,0,0,0,0,0,0,0,0,0,1,3300,3300,0,0,0,0,0,0,0,0,0,2,3265.05,1059,M,1960-06-03,Plzen - mesto
882,1993-03-06,monthly,Nymburk,2,,,,,,,,41000,15,84776,300,0,0,0,76,894618,11771.28947368421,70,9826,140.37142857142857,65,214890,3306,65,975,15,106,593820,5602.075471698113,0,0,0,0,0,0,0,0,0,0,0,0,4,10000,2500,0,0,0,0,0,0,0,0,0,1,3306,,,,
883,1993-12-17,monthly,Hl.m. Praha,1,1,,,,,,,19700,15,59676,800,0,0,0,65,1079230,16603.53846153846,60,8215,136.91666666666666,55,340725,6195,55,825,15,90,592620,6584.666666666667,0,0,0,56,25480,455,55,96580,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2802,1064,F,1951-02-03,Hl.m. Praha
884,1993-12-07,monthly,Benesov,1,,,,,,,,4800,15,29532,3389,61,206729,3389,1,500,500,61,5152,84.45901639344262,0,0,0,56,840,15,64,64310,1004.84375,0,0,0,0,0,0,56,126504,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2259,1065,M,1957-11-26,Benesov
885,1993-06-25,monthly,Hl.m. Praha,1,,,,,,,,25500,15,115837,300,0,0,0,68,1507417,22167.897058823528,66,16644,252.1818181818182,62,54064,872,61,915,15,81,1146800,14158.024691358025,0,0,0,0,0,0,62,150040,2420,0,0,0,44,83900,1906.8181818181818,0,0,0,0,0,0,0,0,0,2,1646,1066,M,1940-10-18,Hl.m. Praha
886,1993-06-23,monthly,Hl.m. Praha,1,,,,,,,,50000,15,119897,900,0,0,0,72,1344139,18668.597222222223,66,15574,235.96969696969697,62,560108,9034,61,915,15,102,626500,6142.156862745098,0,0,0,0,0,0,0,0,0,0,0,0,22,78300,3559.090909090909,0,0,0,0,0,0,0,0,0,1,9034,1067,M,1952-05-14,Hl.m. Praha
887,1993-05-05,monthly,Hl.m. Praha,1,,,,,,,,10550,15,28162,4514,0,0,0,1,600,600,68,4569,67.19117647058823,64,192576,3009,63,945,15,40,101480,2537,0,0,0,0,0,0,0,0,0,68,306952,4514,0,0,0,0,0,0,0,0,0,0,0,0,1,3009,,,,
888,1996-10-28,monthly,Brno - mesto,2,1,,,,,,,10900,15,35937,800,0,0,0,1,800,800,22,2189,99.5,22,35024,1592,21,315,15,36,107010,2972.5,0,0,0,0,0,0,0,0,0,26,158782,6107,0,0,0,0,0,0,0,0,0,0,0,0,1,1592,1069,F,1938-02-21,Brno - mesto
889,1997-12-22,monthly,Hradec Kralove,1,,,,,,,,3600,15,30380,300,0,0,0,1,300,300,8,783,97.875,8,10336,1292,7,105,15,5,9480,1896,0,0,0,0,0,0,8,15720,1965,12,59712,4976,0,0,0,0,0,0,0,0,0,0,0,0,2,1628.5,1071,M,1925-01-25,Hradec Kralove
890,1993-02-05,monthly,Ceske Budejovice,1,,,,,,,,23100,15,41862,700,0,0,0,83,574063,6916.421686746988,71,7118,100.25352112676056,67,210112,3136,66,990,15,93,335440,3606.8817204301076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3136,,,,
891,1996-05-23,monthly,Chomutov,2,,,,,,,,6600,15,46293,1000,0,0,0,1,1000,1000,27,3162,117.11111111111111,26,46384,1784,26,390,15,37,98750,2668.9189189189187,0,0,0,0,0,0,0,0,0,31,185907,5997,0,0,0,0,0,0,0,0,0,0,0,0,1,1784,1073,M,1924-04-10,Chomutov
892,1993-03-20,monthly,Karvina,1,,,,,,,,11050,15,54945,900,0,0,0,1,900,900,66,7173,108.68181818181819,65,26390,406,64,960,15,87,192580,2213.5632183908046,0,0,0,0,0,0,64,160576,2509,69,426213,6177,0,0,0,0,0,0,0,0,0,0,0,0,2,1457.5,,,,
893,1995-04-12,monthly,Blansko,1,1,,,,,,,46400,15,100578,900,0,0,0,46,1065940,23172.608695652172,44,12179,276.79545454545456,0,0,0,39,585,15,86,986320,11468.837209302326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1076,F,1979-05-11,Blansko
894,1995-08-27,monthly,Nachod,1,,,,,,,,17900,15,33689,800,0,0,0,1,800,800,38,2817,74.13157894736842,35,101990,2914,35,525,15,42,152190,3623.5714285714284,0,0,0,0,0,0,0,0,0,40,267040,6676,0,0,0,0,0,0,0,0,0,0,0,0,1,2914,1077,M,1920-06-23,Nachod
895,1996-03-12,monthly,Karlovy Vary,1,,,,,,,,2900,15,21603,600,34,100844,2966,1,600,600,34,2154,63.35294117647059,30,15690,523,29,435,15,24,27550,1147.9166666666667,0,0,0,0,0,0,29,42166,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,988.5,1078,F,1978-12-15,Karlovy Vary
896,1995-06-11,monthly,Beroun,1,,,,,,,,45700,15,65186,600,0,0,0,44,454291,10324.795454545454,42,4350,103.57142857142857,38,122360,3220,37,555,15,64,320500,5007.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3220,1079,M,1961-07-15,Beroun
897,1993-04-26,monthly,Louny,1,,,,,,,,64500,15,146944,600,0,0,0,117,2413597,20629.034188034188,68,13318,195.85294117647058,63,183330,2910,62,930,15,111,1728805,15574.81981981982,0,0,0,0,0,0,63,420588,6676,0,0,0,7,21600,3085.714285714286,0,0,0,0,0,0,0,0,0,2,4793,,,,
898,1996-03-27,monthly,Novy Jicin,1,1,,,,,,,19600,15,69388,200,0,0,0,35,648275,18522.14285714286,33,5171,156.6969696969697,29,83578,2882,28,420,15,64,481000,7515.625,0,0,0,0,0,0,28,44296,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2232,1081,M,1970-12-16,Novy Jicin
899,1993-06-21,monthly,Olomouc,1,,,,,,,,29400,15,61612,900,66,1163019,17621.5,4,7700,1925,66,8207,124.34848484848484,0,0,0,61,915,15,109,1124016,10312.073394495414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1626.6,,,,
900,1994-04-26,monthly,Rychnov nad Kneznou,2,,,,,,,,9900,15,41769,1100,0,0,0,68,561030,8250.441176470587,56,4309,76.94642857142857,52,309400,5950,51,765,15,69,232340,3367.246376811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5950,1083,M,1937-12-15,Rychnov nad Kneznou
901,1994-07-10,monthly,Prostejov,1,,,,,,,,4400,15,45333,900,0,0,0,1,900,900,54,5909,109.42592592592592,50,95500,1910,49,735,15,63,116400,1847.6190476190477,0,0,0,0,0,0,0,0,0,54,249372,4618,0,0,0,0,0,0,0,0,0,0,0,0,1,1910,1085,F,1932-12-19,Prostejov
902,1993-06-29,monthly,Ostrava - mesto,2,1,,,,,,,13700,15,43025,800,0,0,0,80,595261,7440.7625,66,6625,100.37878787878788,62,16120,260,61,915,15,95,340860,3588,0,0,0,62,107012,1726,62,115878,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1285,1086,M,1973-05-04,Ostrava - mesto
903,1993-12-10,monthly,Pardubice,1,,,,,,,,8790,15,33437,1100,61,236131,3871,13,25500,1961.5384615384614,61,4691,76.90163934426229,57,147060,2580,56,840,15,77,98110,1274.155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2580,1088,F,1969-08-23,Pardubice
904,1994-03-20,monthly,Hl.m. Praha,1,,,,,,,,26100,15,106048,300,0,0,0,59,1155455,19583.98305084746,57,14360,251.9298245614035,0,0,0,52,780,15,88,1020100,11592.045454545454,0,0,0,0,0,0,0,0,0,0,0,0,14,42900,3064.285714285714,0,0,0,0,0,0,0,0,0,,,1089,M,1939-12-09,Hl.m. Praha
905,1996-12-11,monthly,Jablonec n. Nisou,1,,,,,,,,10700,15,31683,1000,0,0,0,26,248164,9544.76923076923,24,1806,75.25,20,121720,6086,19,285,15,22,104380,4744.545454545455,0,0,0,20,1060,53,19,703,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2058.6666666666665,1090,F,1939-06-20,Jablonec n. Nisou
906,1997-12-27,monthly,Kromeriz,1,,,,,,,,2240,15,19848,800,12,40332,3361,1,800,800,8,480,60,0,0,0,7,105,15,7,6240,891.4285714285714,0,0,0,0,0,0,8,17920,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2240,1091,F,1940-06-27,Kromeriz
907,1993-07-09,monthly,Usti nad Labem,1,,,,,,,,5370,15,33196,300,66,209748,3178,24,48000,2000,66,5749,87.10606060606061,62,131316,2118,61,915,15,74,114930,1553.1081081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2118,1092,F,1962-07-20,Usti nad Labem
908,1994-04-29,monthly,Uherske Hradiste,1,1,,,,,,,35900,15,85090,900,0,0,0,76,306346,4030.8684210526317,56,6127,109.41071428571429,0,0,0,52,780,15,87,291850,3354.597701149425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1093,F,1976-07-28,Uherske Hradiste
909,1997-09-02,monthly,Sokolov,2,1,,,,,,,1950,15,21420,900,16,46800,2925,1,900,900,16,883,55.1875,0,0,0,11,165,15,9,5550,616.6666666666666,0,0,0,0,0,0,11,21450,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1950,1094,F,1960-10-04,Sokolov
910,1997-02-03,monthly,Hl.m. Praha,2,,,,,,,,8000,15,46627,1100,0,0,0,1,1100,1100,23,2607,113.34782608695652,18,34866,1937,18,270,15,21,51390,2447.1428571428573,0,0,0,0,0,0,0,0,0,23,117484,5108,0,0,0,0,0,0,0,0,0,0,0,0,1,1937,1096,F,1926-03-03,Hl.m. Praha
911,1996-08-12,monthly,Prostejov,1,1,,,,,,,37200,15,106283,600,0,0,0,37,620307,16765.054054054053,29,5231,180.3793103448276,22,211200,9600,22,330,15,28,359792,12849.714285714286,0,0,0,0,0,0,22,21296,968,0,0,0,2,6000,3000,0,0,0,0,0,0,0,0,0,2,5284,1098,F,1948-09-10,Prostejov
912,1997-04-27,monthly,Znojmo,1,,,,,,,,3100,15,25351,400,20,69980,3499,1,400,400,16,1252,78.25,0,0,0,15,225,15,20,17730,886.5,0,0,0,0,0,0,15,34980,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2332,1099,F,1979-11-21,Znojmo
913,1996-05-10,monthly,Kromeriz,1,1,,,,,,,24000,15,56258,300,0,0,0,43,498084,11583.348837209302,31,4343,140.09677419354838,27,57456,2128,26,390,15,49,217780,4444.489795918367,0,0,0,27,121473,4499,27,63639,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2994.6666666666665,1100,M,1951-07-04,Kromeriz
914,1993-11-14,monthly,Opava,1,,,,,,,,5910,15,27453,800,61,210328,3448,1,800,800,57,4309,75.59649122807018,0,0,0,56,840,15,59,59180,1003.0508474576271,0,0,0,0,0,0,56,128688,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2298,,,,
915,1995-01-18,monthly,Olomouc,1,1,1995-09-16,309552,6449,48,current,FALSE,50600,15,121713,700,47,1973394,41987.10638297872,7,29000,4142.857142857143,47,9142,194.51063829787233,43,614513,14291,42,630,15,105,1063569,10129.228571428572,39,251511,6449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10370,1102,M,1935-01-29,Olomouc
916,1996-08-13,monthly,Hl.m. Praha,2,1,,,,,,,18100,15,56056,600,0,0,0,30,483041,16101.366666666667,28,3103,110.82142857142857,24,127176,5299,23,345,15,50,324580,6491.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5299,1103,M,1951-08-18,Hl.m. Praha
917,1995-10-13,monthly,Breclav,2,1,,,,,,,24960,15,56837,300,0,0,0,57,363156,6371.1578947368425,39,6068,155.5897435897436,34,158746,4669,34,510,15,43,153140,3561.3953488372094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4669,1105,M,1942-01-03,Breclav
918,1996-08-23,monthly,Prostejov,1,,,,,,,,27900,15,75788,400,0,0,0,31,463347,14946.677419354839,22,3399,154.5,15,151140,10076,15,225,15,30,245633,8187.766666666666,0,0,0,0,0,0,15,30585,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6057.5,1107,M,1961-04-26,Prostejov
919,1997-03-03,monthly,Uherske Hradiste,1,,,,,,,,11100,15,54192,800,0,0,0,27,267352,9901.925925925925,22,3215,146.13636363636363,18,87300,4850,17,255,15,32,144640,4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4850,1108,F,1955-12-22,Uherske Hradiste
920,1996-09-05,monthly,Jihlava,1,,,,,,,,6300,15,27484,800,0,0,0,1,800,800,28,1810,64.64285714285714,24,58488,2437,23,345,15,36,77160,2143.3333333333335,0,0,0,0,0,0,0,0,0,28,148904,5318,0,0,0,0,0,0,0,0,0,0,0,0,1,2437,1109,F,1931-09-01,Jihlava
921,1996-10-08,monthly,Praha - vychod,1,,,,,,,,12100,15,44033,500,0,0,0,1,500,500,27,2914,107.92592592592592,22,27280,1240,22,330,15,37,117020,3162.7027027027025,0,0,0,0,0,0,23,12328,536,27,178794,6622,0,0,0,0,0,0,0,0,0,0,0,0,2,888,1110,F,1928-03-24,Praha - vychod
922,1995-04-27,monthly,Trebic,1,1,,,,,,,22720,15,65796,400,0,0,0,78,331584,4251.076923076923,44,6395,145.3409090909091,40,35920,898,39,585,15,55,164300,2987.2727272727275,0,0,0,39,64428,1652,39,9945,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,935,1111,M,1979-06-04,Trebic
923,1996-02-07,monthly,Rakovnik,1,,,,,,,,10050,15,30033,5678,0,0,0,1,1100,1100,35,3083,88.08571428571429,30,62610,2087,30,450,15,51,110210,2160.9803921568628,0,0,0,0,0,0,0,0,0,35,198730,5678,0,0,0,0,0,0,0,0,0,0,0,0,1,2087,1112,F,1930-07-25,Rakovnik
924,1995-12-09,monthly,Praha - zapad,1,,,,,,,,6750,15,26057,400,37,122803,3319,5,16900,3380,37,2491,67.32432432432432,32,9856,308,32,480,15,26,49150,1890.3846153846155,0,0,0,0,0,0,33,62832,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1106,1113,M,1976-08-20,Praha - zapad
925,1993-02-23,monthly,Kromeriz,1,,,,,,,,20100,15,79963,500,0,0,0,72,1410700,19593.055555555555,70,12753,182.18571428571428,66,356070,5395,65,975,15,99,1008800,10189.89898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3231.5,1114,M,1980-06-18,Kromeriz
926,1996-11-01,monthly,Liberec,1,1,,,,,,,8300,15,32464,1100,0,0,0,1,1100,1100,26,1921,73.88461538461539,22,38456,1748,21,315,15,24,61810,2575.4166666666665,0,0,0,0,0,0,0,0,0,26,122564,4714,0,0,0,0,0,0,0,0,0,0,0,0,1,1748,1115,F,1920-08-24,Liberec
927,1997-04-12,monthly,Jesenik,1,,,,,,,,13400,15,42111,400,0,0,0,22,267248,12147.636363636364,20,1984,99.2,16,25968,1623,15,225,15,23,131560,5720,0,0,0,0,0,0,15,86730,5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3702.5,1116,F,1973-04-19,Jesenik
928,1993-04-26,monthly,Strakonice,2,1,,,,,,,40320,15,78232,1100,0,0,0,111,658008,5928,68,10940,160.88235294117646,64,291904,4561,63,945,15,98,311940,3183.061224489796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4561,1117,F,1976-11-01,Strakonice
929,1993-07-03,monthly,Brno - mesto,1,,,,,,,,9300,15,51788,200,0,0,0,80,661325,8266.5625,66,7403,112.16666666666667,62,364808,5884,61,915,15,99,273000,2757.5757575757575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5884,1119,F,1980-01-05,Brno - mesto
930,1993-08-03,monthly,Usti nad Labem,1,,,,,,,,25920,15,76690,300,0,0,0,85,1053962,12399.552941176471,65,10550,162.30769230769232,61,570716,9356,60,900,15,121,439300,3630.5785123966944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9356,1120,F,1973-10-21,Usti nad Labem
931,1993-10-15,monthly,Kromeriz,1,,,,,,,,9440,15,40923,700,0,0,0,88,396648,4507.363636363636,62,6713,108.2741935483871,57,56886,998,57,855,15,64,185780,2902.8125,0,0,0,57,26277,461,114,114855,1007.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,868.5,1121,M,1939-03-02,Kromeriz
932,1996-07-08,monthly,Strakonice,2,,,,,,,,9250,15,29502,900,0,0,0,1,900,900,30,2653,88.43333333333334,25,69825,2793,25,375,15,26,47780,1837.6923076923076,0,0,0,0,0,0,0,0,0,30,142680,4756,0,0,0,0,0,0,0,0,0,0,0,0,1,2793,1122,M,1921-02-18,Strakonice
933,1995-11-18,monthly,Tabor,1,,,,,,,,11250,15,37698,800,0,0,0,1,800,800,34,4199,123.5,32,82688,2584,32,480,15,56,134200,2396.4285714285716,0,0,0,0,0,0,0,0,0,37,243571,6583,0,0,0,0,0,0,0,0,0,0,0,0,1,2584,1124,M,1928-04-12,Tabor
934,1997-11-27,monthly,Nymburk,2,,,,,,,,12550,15,36112,300,0,0,0,1,300,300,9,1014,112.66666666666667,8,25888,3236,8,120,15,6,19220,3203.3333333333335,0,0,0,0,0,0,0,0,0,13,78325,6025,0,0,0,0,0,0,0,0,0,0,0,0,1,3236,1125,F,1934-03-30,Nymburk
935,1996-12-25,monthly,Cheb,1,,,,,,,,4600,15,22788,500,24,76248,3177,1,500,500,20,1315,65.75,0,0,0,19,285,15,19,18790,988.9473684210526,0,0,0,0,0,0,20,42360,2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2118,1127,M,1974-11-12,Cheb
936,1996-03-02,monthly,Melnik,1,,,,,,,,3760,15,24562,700,0,0,0,1,700,700,34,2364,69.52941176470588,29,80620,2780,29,435,15,27,45650,1690.7407407407406,0,0,0,0,0,0,30,6720,224,34,153238,4507,0,0,0,0,0,0,0,0,0,0,0,0,2,1502,1128,M,1930-07-16,Melnik
937,1995-08-26,monthly,Hradec Kralove,1,,,,,,,,6700,15,33466,900,0,0,0,1,900,900,36,3420,95,36,63036,1751,35,525,15,47,87030,1851.7021276595744,0,0,0,0,0,0,0,0,0,40,177400,4435,0,0,0,0,0,0,0,0,0,0,0,0,1,1751,1129,M,1931-09-24,Hradec Kralove
938,1997-12-13,monthly,Karvina,1,,1998-05-21,22260,371,60,current,FALSE,5640,15,37570,700,0,0,0,19,84300,4436.8421052631575,12,1499,124.91666666666667,7,22974,3282,7,105,15,11,30400,2763.6363636363635,7,2597,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1826.5,1130,F,1940-11-26,Karvina
939,1994-10-04,monthly,Brno - venkov,2,,,,,,,,7290,15,24828,1100,51,161313,3163,1,1100,1100,51,3690,72.3529411764706,0,0,0,46,690,15,50,45180,903.6,0,0,0,0,0,0,47,99076,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2108,1131,F,1947-10-28,Brno - venkov
940,1994-11-15,monthly,Litomerice,2,1,1996-05-29,284280,4738,60,current,FALSE,63200,15,136560,300,49,2024284,41311.91836734694,8,31800,3975,49,14454,294.9795918367347,0,0,0,44,660,15,112,1803675,16104.24107142857,31,146878,4738,0,0,0,0,0,0,0,0,0,4,10200,2550,0,0,0,0,0,0,0,0,0,1,4738,1133,F,1958-09-15,Litomerice
941,1994-06-08,monthly,Mlada Boleslav,1,,,,,,,,9400,15,37056,200,0,0,0,66,376925,5710.984848484848,55,4537,82.49090909090908,50,193550,3871,50,750,15,57,161600,2835.0877192982457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3871,1135,M,1952-07-21,Mlada Boleslav
942,1993-08-16,monthly,Nymburk,1,,,,,,,,31100,15,81932,800,0,0,0,167,421619,2524.6646706586826,65,7545,116.07692307692308,0,0,0,62,930,15,99,354150,3577.2727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1136,F,1976-09-18,Nymburk
943,1993-02-03,monthly,Hl.m. Praha,1,1,,,,,,,8670,15,30490,800,71,228407,3217,1,800,800,71,5694,80.19718309859155,0,0,0,66,990,15,71,63150,889.4366197183099,0,0,0,0,0,0,67,143648,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2144,1137,F,1977-03-05,Hl.m. Praha
944,1993-03-08,monthly,Karvina,2,2,,,,,,,18700,15,69717,16927,0,0,0,74,1292846,17470.891891891893,70,13071,186.72857142857143,65,348465,5361,65,975,15,136,903680,6644.705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5361,1138,F,1970-09-30,Karvina
945,1996-08-16,monthly,Pisek,1,,,,,,,,21700,15,96014,600,0,0,0,18,297568,16531.555555555555,28,5752,205.42857142857142,10,82150,8215,9,135,15,21,182355,8683.57142857143,0,0,0,0,0,0,0,0,0,0,0,0,6,11700,1950,0,0,0,0,0,0,0,0,0,1,8215,1140,M,1946-02-24,Pisek
946,1996-01-01,monthly,Tabor,1,,,,,,,,24700,15,67965,1100,0,0,0,38,685422,18037.42105263158,36,5704,158.44444444444446,0,0,0,31,465,15,69,657100,9523.188405797102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1141,F,1941-04-22,Tabor
947,1993-05-17,monthly,Kromeriz,2,,,,,,,,36960,15,64798,1100,0,0,0,104,435382,4186.365384615385,67,8193,122.28358208955224,63,97398,1546,62,930,15,79,222940,2822.025316455696,0,0,0,0,0,0,62,70866,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1344.5,1142,F,1946-11-19,Kromeriz
